champion_id_x,role_x,role_y,champion_id_y,win_x,0
2,JGL,MID,126,True,0.5
2,JGL,MID,127,True,0.6666666666666666
2,JGL,MID,127,False,0.3333333333333333
2,JGL,MID,131,False,0.8888888888888888
2,JGL,MID,131,True,0.1111111111111111
2,JGL,MID,134,True,0.5686274509803921
2,JGL,MID,134,False,0.43137254901960786
2,JGL,MID,136,True,1.0
2,JGL,MID,141,False,0.5
2,JGL,MID,141,True,0.5
2,JGL,MID,142,True,0.6607142857142857
2,JGL,MID,142,False,0.3392857142857143
2,JGL,MID,147,False,0.6363636363636364
2,JGL,MID,147,True,0.36363636363636365
2,JGL,MID,157,True,0.5
2,JGL,MID,157,False,0.5
2,JGL,MID,161,True,1.0
2,JGL,MID,163,True,0.6666666666666666
2,JGL,MID,163,False,0.3333333333333333
2,JGL,MID,164,False,0.6666666666666666
2,JGL,MID,164,True,0.3333333333333333
2,JGL,MID,235,True,1.0
2,JGL,MID,236,True,0.5666666666666667
2,JGL,MID,236,False,0.43333333333333335
2,JGL,MID,238,False,0.6666666666666666
2,JGL,MID,238,True,0.3333333333333333
2,JGL,MID,245,True,0.7391304347826086
2,JGL,MID,245,False,0.2608695652173913
2,JGL,MID,246,False,0.6666666666666666
2,JGL,MID,246,True,0.3333333333333333
2,JGL,MID,266,False,1.0
2,JGL,MID,268,True,0.5294117647058824
2,JGL,MID,268,False,0.47058823529411764
2,JGL,MID,360,True,1.0
2,JGL,MID,498,True,1.0
2,JGL,MID,516,True,1.0
2,JGL,MID,517,True,0.6086956521739131
2,JGL,MID,517,False,0.391304347826087
2,JGL,MID,518,False,1.0
2,JGL,MID,777,True,0.5454545454545454
2,JGL,MID,777,False,0.45454545454545453
2,JGL,MID,875,False,0.8
2,JGL,MID,875,True,0.2
2,JGL,SUP,1,False,1.0
2,JGL,SUP,3,True,0.5789473684210527
2,JGL,SUP,3,False,0.42105263157894735
2,JGL,SUP,12,True,0.6052631578947368
2,JGL,SUP,12,False,0.39473684210526316
2,JGL,SUP,16,True,0.5
2,JGL,SUP,16,False,0.5
2,JGL,SUP,22,False,1.0
2,JGL,SUP,25,True,0.6666666666666666
2,JGL,SUP,25,False,0.3333333333333333
2,JGL,SUP,26,True,0.5
2,JGL,SUP,26,False,0.5
2,JGL,SUP,37,True,1.0
2,JGL,SUP,40,True,0.5
2,JGL,SUP,40,False,0.5
2,JGL,SUP,43,True,0.5862068965517241
2,JGL,SUP,43,False,0.41379310344827586
2,JGL,SUP,44,True,0.6111111111111112
2,JGL,SUP,44,False,0.3888888888888889
2,JGL,SUP,48,True,1.0
2,JGL,SUP,50,False,1.0
2,JGL,SUP,53,False,0.5
2,JGL,SUP,53,True,0.5
2,JGL,SUP,57,True,0.5
2,JGL,SUP,57,False,0.5
2,JGL,SUP,59,True,0.5
2,JGL,SUP,59,False,0.5
2,JGL,SUP,62,True,1.0
2,JGL,SUP,63,True,1.0
2,JGL,SUP,68,True,1.0
2,JGL,SUP,76,True,1.0
2,JGL,SUP,79,True,0.5789473684210527
2,JGL,SUP,79,False,0.42105263157894735
2,JGL,SUP,80,False,0.5
2,JGL,SUP,80,True,0.5
2,JGL,SUP,89,True,0.5466666666666666
2,JGL,SUP,89,False,0.4533333333333333
2,JGL,SUP,98,True,1.0
2,JGL,SUP,99,False,0.6666666666666666
2,JGL,SUP,99,True,0.3333333333333333
2,JGL,SUP,106,False,1.0
2,JGL,SUP,111,True,0.584
2,JGL,SUP,111,False,0.416
2,JGL,SUP,117,True,0.5294117647058824
2,JGL,SUP,117,False,0.47058823529411764
2,JGL,SUP,143,False,1.0
2,JGL,SUP,147,False,0.5
2,JGL,SUP,147,True,0.5
2,JGL,SUP,201,True,0.5636363636363636
2,JGL,SUP,201,False,0.43636363636363634
2,JGL,SUP,223,True,0.575
2,JGL,SUP,223,False,0.425
2,JGL,SUP,235,False,0.8
2,JGL,SUP,235,True,0.2
2,JGL,SUP,267,True,1.0
2,JGL,SUP,350,True,0.6190476190476191
2,JGL,SUP,350,False,0.38095238095238093
2,JGL,SUP,412,False,0.5179856115107914
2,JGL,SUP,412,True,0.48201438848920863
2,JGL,SUP,432,True,0.5333333333333333
2,JGL,SUP,432,False,0.4666666666666667
2,JGL,SUP,497,True,0.5121951219512195
2,JGL,SUP,497,False,0.4878048780487805
2,JGL,SUP,516,True,1.0
2,JGL,SUP,518,True,1.0
2,JGL,SUP,526,False,0.5
2,JGL,SUP,526,True,0.5
2,JGL,SUP,555,False,0.625
2,JGL,SUP,555,True,0.375
2,JGL,SUP,875,True,0.5161290322580645
2,JGL,SUP,875,False,0.4838709677419355
2,JGL,TOP,6,False,0.6
2,JGL,TOP,6,True,0.4
2,JGL,TOP,8,False,0.7
2,JGL,TOP,8,True,0.3
2,JGL,TOP,9,False,1.0
2,JGL,TOP,10,True,0.6
2,JGL,TOP,10,False,0.4
2,JGL,TOP,13,False,0.625
2,JGL,TOP,13,True,0.375
2,JGL,TOP,14,True,0.5263157894736842
2,JGL,TOP,14,False,0.47368421052631576
2,JGL,TOP,16,True,0.6
2,JGL,TOP,16,False,0.4
2,JGL,TOP,17,False,1.0
2,JGL,TOP,23,True,1.0
2,JGL,TOP,24,True,0.75
2,JGL,TOP,24,False,0.25
2,JGL,TOP,31,True,0.5333333333333333
2,JGL,TOP,31,False,0.4666666666666667
2,JGL,TOP,36,False,0.6
2,JGL,TOP,36,True,0.4
2,JGL,TOP,39,False,0.625
2,JGL,TOP,39,True,0.375
2,JGL,TOP,41,True,0.5178571428571429
2,JGL,TOP,41,False,0.48214285714285715
2,JGL,TOP,43,True,0.6666666666666666
2,JGL,TOP,43,False,0.3333333333333333
2,JGL,TOP,50,True,1.0
2,JGL,TOP,54,True,0.5909090909090909
2,JGL,TOP,54,False,0.4090909090909091
2,JGL,TOP,56,False,1.0
2,JGL,TOP,57,True,0.6428571428571429
2,JGL,TOP,57,False,0.35714285714285715
2,JGL,TOP,58,False,0.5180722891566265
2,JGL,TOP,58,True,0.4819277108433735
2,JGL,TOP,62,False,0.5588235294117647
2,JGL,TOP,62,True,0.4411764705882353
2,JGL,TOP,67,True,1.0
2,JGL,TOP,68,False,0.5714285714285714
2,JGL,TOP,68,True,0.42857142857142855
2,JGL,TOP,74,False,1.0
2,JGL,TOP,78,True,1.0
2,JGL,TOP,79,True,0.5510204081632653
2,JGL,TOP,79,False,0.4489795918367347
2,JGL,TOP,80,True,1.0
2,JGL,TOP,82,True,0.5172413793103449
2,JGL,TOP,82,False,0.4827586206896552
2,JGL,TOP,83,False,0.6666666666666666
2,JGL,TOP,83,True,0.3333333333333333
2,JGL,TOP,84,True,0.5555555555555556
2,JGL,TOP,84,False,0.4444444444444444
2,JGL,TOP,85,True,0.6666666666666666
2,JGL,TOP,85,False,0.3333333333333333
2,JGL,TOP,86,True,1.0
2,JGL,TOP,92,False,0.75
2,JGL,TOP,92,True,0.25
2,JGL,TOP,98,True,0.7058823529411765
2,JGL,TOP,98,False,0.29411764705882354
2,JGL,TOP,106,True,0.6857142857142857
2,JGL,TOP,106,False,0.3142857142857143
2,JGL,TOP,112,True,1.0
2,JGL,TOP,114,True,0.6
2,JGL,TOP,114,False,0.4
2,JGL,TOP,117,True,0.6666666666666666
2,JGL,TOP,117,False,0.3333333333333333
2,JGL,TOP,122,False,0.5714285714285714
2,JGL,TOP,122,True,0.42857142857142855
2,JGL,TOP,126,True,0.6551724137931034
2,JGL,TOP,126,False,0.3448275862068966
2,JGL,TOP,133,True,1.0
2,JGL,TOP,150,True,0.543859649122807
2,JGL,TOP,150,False,0.45614035087719296
2,JGL,TOP,164,True,0.625
2,JGL,TOP,164,False,0.375
2,JGL,TOP,236,False,0.625
2,JGL,TOP,236,True,0.375
2,JGL,TOP,240,False,0.625
2,JGL,TOP,240,True,0.375
2,JGL,TOP,266,True,0.5287356321839081
2,JGL,TOP,266,False,0.47126436781609193
2,JGL,TOP,420,True,0.5
2,JGL,TOP,420,False,0.5
2,JGL,TOP,427,True,1.0
2,JGL,TOP,429,True,1.0
2,JGL,TOP,516,True,0.5294117647058824
2,JGL,TOP,516,False,0.47058823529411764
2,JGL,TOP,517,False,0.5333333333333333
2,JGL,TOP,517,True,0.4666666666666667
2,JGL,TOP,518,False,1.0
2,JGL,TOP,777,True,1.0
2,JGL,TOP,875,False,0.5365853658536586
2,JGL,TOP,875,True,0.4634146341463415
2,JGL,TOP,876,True,1.0
2,TOP,BOT,22,True,1.0
2,TOP,BOT,81,True,1.0
2,TOP,BOT,145,True,1.0
2,TOP,BOT,202,False,1.0
2,TOP,BOT,236,False,1.0
2,TOP,BOT,429,True,0.5
2,TOP,BOT,429,False,0.5
2,TOP,BOT,498,True,1.0
2,TOP,JGL,59,True,1.0
2,TOP,JGL,64,False,1.0
2,TOP,JGL,104,False,1.0
2,TOP,JGL,203,True,1.0
2,TOP,JGL,876,True,1.0
2,TOP,MID,3,True,1.0
2,TOP,MID,84,False,1.0
2,TOP,MID,134,True,0.5
2,TOP,MID,134,False,0.5
2,TOP,MID,236,True,1.0
2,TOP,MID,516,False,0.5
2,TOP,MID,516,True,0.5
2,TOP,SUP,12,True,1.0
2,TOP,SUP,44,True,0.5
2,TOP,SUP,44,False,0.5
2,TOP,SUP,89,False,1.0
2,TOP,SUP,106,True,1.0
2,TOP,SUP,147,True,1.0
2,TOP,SUP,201,False,1.0
2,TOP,SUP,526,True,1.0
2,TOP,TOP,24,True,1.0
2,TOP,TOP,58,True,1.0
2,TOP,TOP,106,False,1.0
2,TOP,TOP,114,False,1.0
2,TOP,TOP,126,True,1.0
2,TOP,TOP,150,False,1.0
2,TOP,TOP,516,True,1.0
3,BOT,BOT,429,True,1.0
3,BOT,JGL,64,True,1.0
3,BOT,MID,516,True,1.0
3,BOT,SUP,223,True,1.0
3,BOT,TOP,517,True,1.0
3,MID,BOT,15,True,0.75
3,MID,BOT,15,False,0.25
3,MID,BOT,18,False,0.75
3,MID,BOT,18,True,0.25
3,MID,BOT,21,True,0.5
3,MID,BOT,21,False,0.5
3,MID,BOT,22,False,0.5581395348837209
3,MID,BOT,22,True,0.4418604651162791
3,MID,BOT,29,True,0.5
3,MID,BOT,29,False,0.5
3,MID,BOT,30,True,0.5
3,MID,BOT,30,False,0.5
3,MID,BOT,37,True,1.0
3,MID,BOT,51,False,0.6363636363636364
3,MID,BOT,51,True,0.36363636363636365
3,MID,BOT,61,False,1.0
3,MID,BOT,62,True,1.0
3,MID,BOT,67,True,0.8
3,MID,BOT,67,False,0.2
3,MID,BOT,69,False,1.0
3,MID,BOT,74,True,0.75
3,MID,BOT,74,False,0.25
3,MID,BOT,81,True,0.5633802816901409
3,MID,BOT,81,False,0.43661971830985913
3,MID,BOT,96,True,1.0
3,MID,BOT,99,True,1.0
3,MID,BOT,110,False,0.5
3,MID,BOT,110,True,0.5
3,MID,BOT,112,False,1.0
3,MID,BOT,119,True,1.0
3,MID,BOT,134,False,0.8
3,MID,BOT,134,True,0.2
3,MID,BOT,145,True,0.575
3,MID,BOT,145,False,0.425
3,MID,BOT,147,True,1.0
3,MID,BOT,163,True,1.0
3,MID,BOT,202,True,0.5263157894736842
3,MID,BOT,202,False,0.47368421052631576
3,MID,BOT,222,False,0.6666666666666666
3,MID,BOT,222,True,0.3333333333333333
3,MID,BOT,235,True,0.5454545454545454
3,MID,BOT,235,False,0.45454545454545453
3,MID,BOT,236,False,0.6666666666666666
3,MID,BOT,236,True,0.3333333333333333
3,MID,BOT,268,True,1.0
3,MID,BOT,360,True,0.5333333333333333
3,MID,BOT,360,False,0.4666666666666667
3,MID,BOT,429,False,0.5294117647058824
3,MID,BOT,429,True,0.47058823529411764
3,MID,BOT,498,True,0.625
3,MID,BOT,498,False,0.375
3,MID,BOT,523,False,0.5897435897435898
3,MID,BOT,523,True,0.41025641025641024
3,MID,BOT,875,True,1.0
3,MID,JGL,2,False,0.6818181818181818
3,MID,JGL,2,True,0.3181818181818182
3,MID,JGL,5,False,1.0
3,MID,JGL,9,False,1.0
3,MID,JGL,20,True,1.0
3,MID,JGL,28,True,0.6666666666666666
3,MID,JGL,28,False,0.3333333333333333
3,MID,JGL,30,False,1.0
3,MID,JGL,33,True,1.0
3,MID,JGL,36,False,1.0
3,MID,JGL,48,False,0.625
3,MID,JGL,48,True,0.375
3,MID,JGL,56,True,1.0
3,MID,JGL,59,True,0.7142857142857143
3,MID,JGL,59,False,0.2857142857142857
3,MID,JGL,60,False,0.5555555555555556
3,MID,JGL,60,True,0.4444444444444444
3,MID,JGL,62,True,1.0
3,MID,JGL,64,False,0.525
3,MID,JGL,64,True,0.475
3,MID,JGL,72,False,0.625
3,MID,JGL,72,True,0.375
3,MID,JGL,76,False,0.5925925925925926
3,MID,JGL,76,True,0.4074074074074074
3,MID,JGL,77,False,0.5
3,MID,JGL,77,True,0.5
3,MID,JGL,78,True,1.0
3,MID,JGL,79,False,0.5714285714285714
3,MID,JGL,79,True,0.42857142857142855
3,MID,JGL,80,False,1.0
3,MID,JGL,102,True,1.0
3,MID,JGL,104,True,0.5254237288135594
3,MID,JGL,104,False,0.4745762711864407
3,MID,JGL,106,True,0.6666666666666666
3,MID,JGL,106,False,0.3333333333333333
3,MID,JGL,113,True,0.6666666666666666
3,MID,JGL,113,False,0.3333333333333333
3,MID,JGL,120,True,0.6666666666666666
3,MID,JGL,120,False,0.3333333333333333
3,MID,JGL,121,False,0.5555555555555556
3,MID,JGL,121,True,0.4444444444444444
3,MID,JGL,141,True,0.6666666666666666
3,MID,JGL,141,False,0.3333333333333333
3,MID,JGL,154,False,1.0
3,MID,JGL,163,False,0.75
3,MID,JGL,163,True,0.25
3,MID,JGL,203,True,0.75
3,MID,JGL,203,False,0.25
3,MID,JGL,245,True,0.6666666666666666
3,MID,JGL,245,False,0.3333333333333333
3,MID,JGL,421,True,0.6
3,MID,JGL,421,False,0.4
3,MID,JGL,517,False,1.0
3,MID,JGL,875,True,0.6153846153846154
3,MID,JGL,875,False,0.38461538461538464
3,MID,JGL,876,True,0.6060606060606061
3,MID,JGL,876,False,0.3939393939393939
3,MID,MID,4,False,0.6944444444444444
3,MID,MID,4,True,0.3055555555555556
3,MID,MID,7,False,0.6153846153846154
3,MID,MID,7,True,0.38461538461538464
3,MID,MID,8,True,1.0
3,MID,MID,9,True,1.0
3,MID,MID,13,True,1.0
3,MID,MID,14,False,1.0
3,MID,MID,18,True,1.0
3,MID,MID,23,False,1.0
3,MID,MID,34,True,1.0
3,MID,MID,38,False,0.5833333333333334
3,MID,MID,38,True,0.4166666666666667
3,MID,MID,39,False,0.75
3,MID,MID,39,True,0.25
3,MID,MID,42,True,0.6666666666666666
3,MID,MID,42,False,0.3333333333333333
3,MID,MID,43,True,0.6
3,MID,MID,43,False,0.4
3,MID,MID,45,True,1.0
3,MID,MID,56,False,1.0
3,MID,MID,58,False,0.5
3,MID,MID,58,True,0.5
3,MID,MID,61,False,0.5
3,MID,MID,61,True,0.5
3,MID,MID,67,False,0.5714285714285714
3,MID,MID,67,True,0.42857142857142855
3,MID,MID,68,True,0.6666666666666666
3,MID,MID,68,False,0.3333333333333333
3,MID,MID,69,True,0.5
3,MID,MID,69,False,0.5
3,MID,MID,79,False,1.0
3,MID,MID,80,False,0.6666666666666666
3,MID,MID,80,True,0.3333333333333333
3,MID,MID,81,True,1.0
3,MID,MID,82,False,1.0
3,MID,MID,84,False,0.5714285714285714
3,MID,MID,84,True,0.42857142857142855
3,MID,MID,103,True,1.0
3,MID,MID,105,True,1.0
3,MID,MID,111,True,1.0
3,MID,MID,112,False,0.7333333333333333
3,MID,MID,112,True,0.26666666666666666
3,MID,MID,115,True,0.5
3,MID,MID,115,False,0.5
3,MID,MID,117,True,1.0
3,MID,MID,126,False,0.6
3,MID,MID,126,True,0.4
3,MID,MID,133,True,1.0
3,MID,MID,134,True,0.6086956521739131
3,MID,MID,134,False,0.391304347826087
3,MID,MID,142,True,0.5862068965517241
3,MID,MID,142,False,0.41379310344827586
3,MID,MID,161,False,1.0
3,MID,MID,163,False,1.0
3,MID,MID,164,True,1.0
3,MID,MID,236,True,0.5714285714285714
3,MID,MID,236,False,0.42857142857142855
3,MID,MID,245,True,0.5
3,MID,MID,245,False,0.5
3,MID,MID,246,True,0.5
3,MID,MID,246,False,0.5
3,MID,MID,266,False,0.5
3,MID,MID,266,True,0.5
3,MID,MID,268,True,0.6071428571428571
3,MID,MID,268,False,0.39285714285714285
3,MID,MID,516,True,1.0
3,MID,MID,517,False,0.6666666666666666
3,MID,MID,517,True,0.3333333333333333
3,MID,MID,518,True,1.0
3,MID,MID,777,False,1.0
3,MID,MID,875,True,0.5714285714285714
3,MID,MID,875,False,0.42857142857142855
3,MID,SUP,6,False,1.0
3,MID,SUP,12,False,0.7727272727272727
3,MID,SUP,12,True,0.22727272727272727
3,MID,SUP,14,True,1.0
3,MID,SUP,16,True,0.5
3,MID,SUP,16,False,0.5
3,MID,SUP,21,True,1.0
3,MID,SUP,25,False,0.6666666666666666
3,MID,SUP,25,True,0.3333333333333333
3,MID,SUP,37,True,1.0
3,MID,SUP,40,False,0.5
3,MID,SUP,40,True,0.5
3,MID,SUP,43,False,0.5294117647058824
3,MID,SUP,43,True,0.47058823529411764
3,MID,SUP,44,True,1.0
3,MID,SUP,53,True,0.6
3,MID,SUP,53,False,0.4
3,MID,SUP,57,False,0.75
3,MID,SUP,57,True,0.25
3,MID,SUP,62,True,1.0
3,MID,SUP,78,True,1.0
3,MID,SUP,79,True,0.6
3,MID,SUP,79,False,0.4
3,MID,SUP,80,False,0.5714285714285714
3,MID,SUP,80,True,0.42857142857142855
3,MID,SUP,89,False,0.5106382978723404
3,MID,SUP,89,True,0.48936170212765956
3,MID,SUP,99,True,0.6
3,MID,SUP,99,False,0.4
3,MID,SUP,106,False,1.0
3,MID,SUP,111,True,0.5957446808510638
3,MID,SUP,111,False,0.40425531914893614
3,MID,SUP,117,False,0.6923076923076923
3,MID,SUP,117,True,0.3076923076923077
3,MID,SUP,143,False,1.0
3,MID,SUP,147,True,0.8
3,MID,SUP,147,False,0.2
3,MID,SUP,201,True,0.6052631578947368
3,MID,SUP,201,False,0.39473684210526316
3,MID,SUP,223,True,0.6
3,MID,SUP,223,False,0.4
3,MID,SUP,235,False,0.6
3,MID,SUP,235,True,0.4
3,MID,SUP,350,False,0.625
3,MID,SUP,350,True,0.375
3,MID,SUP,412,False,0.5192307692307693
3,MID,SUP,412,True,0.4807692307692308
3,MID,SUP,432,True,0.5238095238095238
3,MID,SUP,432,False,0.47619047619047616
3,MID,SUP,497,True,0.5238095238095238
3,MID,SUP,497,False,0.47619047619047616
